batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3E2BC1911,2024/3/14 17:43,140.04,1030507.31,99.99,1029.9,475.6,458.31,13.5859,11.69601
E3E2BC1911,2024/3/14 17:43,140.02,1038676.63,99.99,1037.25,473.76,459.53,13.71161,11.93195
E3E2BC1911,2024/3/14 17:44,139.79,1046856.44,99.98,1046.44,473.76,459.53,13.80418,11.98988
E3E2BC1911,2024/3/14 17:44,139.77,1055089.5,99.98,1053.71,474.66,460.91,13.64642,11.86394
E3E2BC1911,2024/3/14 17:44,140.08,1063301.25,99.96,1062.87,474.66,460.91,13.69197,11.79672
E3E2BC1911,2024/3/14 17:44,140.08,1071332.0,99.98,1070.61,474.35,460.0,13.75122,12.12511
E3E2BC1911,2024/3/14 17:44,139.46,1079479.88,99.98,1078.78,474.35,460.0,13.67858,11.73405
E3E2BC1911,2024/3/14 17:44,139.86,1087712.38,99.99,1087.8,476.55,461.02,13.7182,11.61485
E3E2BC1911,2024/3/14 17:44,140.27,1095924.13,99.99,1095.1,476.55,461.02,13.95491,12.33533
E3E2BC1911,2024/3/14 17:44,140.34,1103997.5,99.98,1102.89,473.55,459.52,13.28304,11.169
E3E2BC1911,2024/3/14 17:44,139.16,1112145.5,100.01,1110.2,473.55,459.52,13.58424,11.69786
E3E2BC1911,2024/3/14 17:44,139.63,1120314.63,99.99,1119.33,476.95,463.19,13.89759,12.69033
E3E2BC1911,2024/3/14 17:44,140.66,1128462.25,99.98,1126.86,476.95,463.19,13.89759,12.69033
E3E2BC1911,2024/3/14 17:45,139.75,1152799.38,99.99,1152.5,473.32,459.09,13.95215,12.61213
E3E2BC1911,2024/3/14 17:45,139.78,1175977.5,99.98,1174.25,473.32,459.09,13.92579,12.63835
E3E2BC1911,2024/3/14 17:45,139.66,1184125.25,100.01,1182.7,476.16,462.48,13.99334,12.73583
E3E2BC1911,2024/3/14 17:45,139.96,1192294.5,99.99,1190.55,476.17,462.48,13.98742,12.70918
E3E2BC1911,2024/3/14 17:45,140.38,1200452.88,99.98,1199.89,475.86,461.27,13.65583,11.85154
E3E2BC1911,2024/3/14 17:45,140.26,1208643.13,99.98,1206.91,475.86,461.27,13.68953,12.24279
E3E2BC1911,2024/3/14 17:45,140.43,1216790.88,99.98,1214.14,473.47,459.83,13.68983,12.26151
E3E2BC1911,2024/3/14 17:45,139.41,1224949.63,99.99,1223.24,473.46,459.83,13.94551,12.70878
E3E2BC1911,2024/3/14 17:45,139.82,1233108.0,99.98,1232.41,476.33,462.67,13.95911,12.63395
E3E2BC1911,2024/3/14 17:45,140.65,1241596.0,99.98,1241.28,476.33,462.67,13.71417,11.7022
E3E2BC1911,2024/3/14 17:46,140.5,1249414.13,99.99,1248.67,472.74,459.57,14.17859,12.58961
E3E2BC1911,2024/3/14 17:46,139.22,1257594.25,99.98,1256.05,472.74,459.57,13.79919,11.76236
E3E2BC1911,2024/3/14 17:46,139.57,1265763.63,100.01,1265.28,476.86,463.17,13.92863,12.45195
E3E2BC1911,2024/3/14 17:46,140.81,1274028.0,99.98,1272.63,476.86,463.17,14.05304,12.81021
E3E2BC1911,2024/3/14 17:46,140.66,1282069.38,99.98,1281.83,472.8,459.1,13.64135,11.9242
E3E2BC1911,2024/3/14 17:46,139.14,1290344.88,99.98,1289.24,472.8,459.1,13.72551,11.80059
E3E2BC1911,2024/3/14 17:46,140.78,1314501.13,99.98,1314.24,477.39,462.62,13.77177,11.76083
E3E2BC1911,2024/3/14 17:46,140.19,1337688.88,99.99,1337.66,477.39,462.61,13.76367,11.92192
E3E2BC1911,2024/3/14 17:47,140.47,1345900.25,99.99,1346.15,472.43,459.55,14.23477,12.52539
E3E2BC1911,2024/3/14 17:47,139.46,1354037.25,99.98,1354.02,472.43,459.55,13.74887,11.45471
E3E2BC1911,2024/3/14 17:47,139.36,1362249.25,99.98,1362.67,475.72,462.81,13.88719,11.87727
E3E2BC1911,2024/3/14 17:47,139.76,1370386.38,99.99,1370.75,475.72,462.81,13.75984,12.0387
E3E2BC1911,2024/3/14 17:47,140.17,1378906.38,99.98,1377.81,476.76,462.55,13.98302,12.39539
E3E2BC1911,2024/3/14 17:47,140.32,1386734.5,99.98,1385.43,476.76,462.55,13.98302,12.39539
E3E2BC1911,2024/3/14 17:47,140.18,1394903.75,99.98,1394.27,473.38,460.07,14.12495,12.5267
E3E2BC1911,2024/3/14 17:47,139.15,1403073.13,99.98,1402.92,473.38,460.07,13.62636,11.63725
E3E2BC1911,2024/3/14 17:47,139.27,1411274.25,99.98,1410.88,479.41,463.83,13.68282,11.81618
E3E2BC1911,2024/3/14 17:47,140.86,1419517.38,99.98,1420.16,479.41,463.83,14.14906,12.52296
E3E2BC1911,2024/3/14 17:47,140.6,1427654.13,99.98,1427.25,474.44,460.03,14.08088,12.44337
E3E2BC1911,2024/3/14 17:47,139.14,1435823.63,99.98,1434.64,474.44,460.02,14.08088,12.44337
E3E2BC1911,2024/3/14 17:48,139.46,1443992.88,99.99,1443.78,478.35,464.05,13.98018,12.79438
E3E2BC1911,2024/3/14 17:48,140.86,1452161.75,99.99,1451.23,478.35,464.05,14.04301,12.67244
