产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,厚度6,厚度7,厚度8,厚度9,厚度10,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.728,499.819,1,1.5,139.92,10,139.991,139.847,140.6,140.39,139.59,139.67,139.71,139.87,140.21,140.09,139.9,139.16,779571.9,780254.6,780254.6,781077.4,782844.69,60,781.71,492.45,492.34,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.98,140.07,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.728,499.819,1,1.5,140.14,10,139.899,140.375,140.44,139.98,139.46,139.64,139.98,140.18,140.58,140.47,140.48,140.16,785772.8,784802.9,784802.9,784062.9,787750.25,60,787.07,492.45,492.34,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.97,139.99,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.728,499.819,1,1.5,140.3,10,140.446,140.152,141.86,141.27,140.31,139.58,139.21,139.71,140.33,140.02,140.5,140.2,789287.6,790053.1,790053.1,790844.3,792649.5,60,791.32,492.45,492.34,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.01,140.03,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.728,499.819,1,1.5,140.62,10,140.339,140.895,140.95,140.56,140,140.13,140.05,140.17,140.65,140.82,141.65,141.19,795328.9,794537.8,794537.8,793772.3,797549,59.98,796.64,490.65,491.49,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.05,139.99,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:33,-86.842,499.819,1,1.5,139.96,10,139.987,139.924,140.66,139.93,139.6,139.8,139.95,140.15,140.31,139.89,139.8,139.47,814766.8,815723.7,815723.7,816323.3,818154.13,59.98,817.36,490.65,491.49,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.1,140.11,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,139.93,10,140.181,139.677,141.03,140.44,140.07,139.89,139.47,139.48,139.93,139.5,139.82,139.66,829783.6,829094.6,829094.6,828220.8,832035.63,59.98,831.65,490.65,491.49,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.06,140.09,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.11,10,139.811,140.413,140.05,139.99,139.33,139.74,139.94,140,140.39,140.78,140.62,140.27,833515.4,834466.1,834466.1,835142.4,836934.81,60,835.94,491.47,493.29,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.1,140.09,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,139.92,10,139.896,139.953,140.9,140.41,139.52,139.24,139.4,139.82,140.38,140.06,139.98,139.51,839600.3,838963.4,838963.4,838185.2,842514.13,79.03,841.57,491.36,493.26,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.06,140.1,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.54,10,140.395,140.685,141.36,140.9,139.87,139.97,139.88,140.22,140.8,140.92,140.66,140.82,844699,845577.3,845577.3,846701.1,849073.94,79.96,847.29,489.73,492.37,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.03,140.13,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.25,10,140.407,140.095,141.19,140.76,140.27,140.06,139.75,140.08,140.77,140.2,139.64,139.78,852670,851641.4,851641.4,850978.2,855628.81,79.98,854.48,489.08,489.53,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.06,140.2,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.14,10,139.902,140.377,140.35,140.14,139.84,140.1,139.07,139.18,140.44,140.71,140.92,140.64,857618.9,858673.4,858673.4,859694.1,862152.31,79.99,860.74,489.08,489.53,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.14,140.2,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.2,10,139.903,140.497,140.42,140.08,139.38,139.53,140.1,140.43,141.08,140.42,140.39,140.17,865674.3,864755.4,864755.4,863598.4,868685.81,79.98,867,489.62,490.44,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.13,140.25,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.43,10,139.953,140.896,141.13,140.17,139.51,139.36,139.59,140.26,141.16,141.47,141.23,140.37,870906.3,871739.9,871739.9,872820.5,875228.19,79.98,874.1,489.62,490.44,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.13,140.27,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.21,10,139.996,140.434,141.16,140.25,139.75,139.53,139.29,139.68,140.7,140.88,140.6,140.31,878807,877976.3,877976.3,876725.6,882282.13,90.66,880.43,489.94,487.29,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.08,140.34,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,140.13,10,140.158,140.099,140.74,140.35,139.75,139.81,140.14,139.52,139.88,140.2,140.43,140.46,885411.1,886093.5,886093.5,887563.1,890476.75,99.99,888.06,487.79,486.65,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.04,140.3,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:34,-86.842,499.786,1,1.5,139.39,10,139.329,139.448,140,139.84,139.24,139.04,138.53,139.32,140.2,139.63,139.2,138.89,895047.1,893739.8,893739.8,892549.3,898651,99.98,897.06,487.06,488.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.06,140.31,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.842,499.786,1,1.5,139.82,10,139.861,139.784,140.01,139.93,139.58,139.7,140.08,140.16,140.27,139.5,139.71,139.28,901149.6,902531.8,902531.8,903743.9,906795.94,99.99,905.89,487.06,488.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.97,140.29,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.842,499.786,1,1.5,139.96,10,139.6,140.313,140.11,139.99,138.85,139.04,140.01,140.02,140.45,140.49,140.4,140.22,911230.6,910379.8,910379.8,908625.1,914952.81,99.99,912.96,488.76,489.98,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.98,140.23,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.842,499.786,1,1.5,140.34,10,140.165,140.521,140.61,140.24,139.79,140.21,139.97,139.58,140.39,140.6,140.97,141.07,917505.2,918728.4,918728.4,920047.1,923120.69,99.98,921.8,488.76,489.98,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.95,140.26,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.842,499.786,1,1.5,139.9,10,139.803,140.001,140.44,140.25,139.6,139.59,139.14,139.9,140.44,140.25,140.16,139.25,927523.7,926386,926386,924981.8,931288.75,99.98,928.91,487.5,486.75,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.93,140.25,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.944,499.786,1,1.5,139.88,10,139.848,139.912,140.62,139.74,139.7,140.06,139.11,139.46,139.78,139.99,140.49,139.85,949955,951210.3,951210.3,952560.8,955560,99.99,953.77,487.5,486.75,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.87,140.24,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.944,499.81,1,1.5,139.66,10,139.586,139.736,140.27,139.62,139.2,139.29,139.55,139.8,139.7,139.77,139.91,139.51,974991,973757.3,973757.3,972768.1,978756.06,99.99,977,488.36,489.12,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.86,140.19,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.944,499.81,1,1.5,139.97,10,139.932,140.014,140.06,139.86,139.59,139.91,140.25,140.2,140.58,140.12,139.75,139.42,981329.9,982574.3,982574.3,984063.3,986924.06,99.99,985.83,488.36,489.12,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.83,140.11,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:35,-86.944,499.81,1,1.5,140.25,10,139.993,140.508,140.48,140.35,139.44,139.84,139.87,140.16,141.15,140.91,140.65,139.67,991561.6,990157.5,990157.5,988700.4,995103.31,99.98,992.91,488.42,488.75,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.83,140.03,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,140.06,10,140.103,140.005,140.93,140.2,139.65,139.63,140.11,139.43,139.78,139.92,140.37,140.53,997719.8,999049.2,999049.2,1000230,1003250.5,99.98,1001.79,488.42,488.75,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.83,140.03,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.59,10,139.505,139.668,140.43,140.02,139.19,138.74,139.14,139.73,140.14,139.58,139.34,139.55,1007718,1006527,1006527,1005112,1011408.25,99.98,1010.58,487.63,487.83,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.82,140.03,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.71,10,139.852,139.563,140.12,139.78,139.51,140.02,139.82,139.5,140.06,139.83,139.47,138.95,1014386,1015194,1015194,1016514,1019565.63,99.98,1017.65,487.63,487.83,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.84,140.05,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.81,10,139.713,139.916,140.05,139.92,139.24,139.51,139.85,139.71,140.21,140.07,140.21,139.37,1024001,1022778,1022778,1021512,1027712.5,99.98,1026.52,489.09,490.16,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.84,140.02,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,140.31,10,140.293,140.332,141.29,140.57,139.69,140.05,139.87,139.68,139.89,140.09,140.75,141.24,1030255,1031499,1031499,1032850,1035870.44,99.99,1033.87,489.09,490.16,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.85,139.98,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.74,10,139.769,139.715,140.71,140.34,139.77,139.08,138.94,139.62,140.38,139.74,139.24,139.6,1040327,1039349,1039349,1037732,1044039.19,99.98,1043.08,487.6,487.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.86,139.97,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.51,10,139.619,139.412,140.02,139.84,139.31,139.32,139.59,139.64,139.93,139.42,139.13,138.94,1046560,1047804,1047804,1049155,1052218.13,99.99,1050.61,487.6,487.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.86,139.94,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.73,10,139.674,139.791,140.21,139.97,139.12,139.34,139.74,139.74,139.65,139.78,140.13,139.66,1056632,1055388,1055388,1054037,1060407.88,99.99,1058.87,489.52,492.54,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.84,139.89,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,140.49,10,140.376,140.612,140.73,140.53,140.41,140.26,139.95,139.27,140.3,140.66,141.28,141.55,1063130,1064343,1064343,1065630,1068565.13,99.98,1067.28,489.52,492.54,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.84,139.89,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.89,10,139.812,139.962,140.75,140.26,139.82,139.4,138.83,139.43,140.56,140.15,140.03,139.64,1073106,1071798,1071798,1070341,1076775.5,99.98,1074.65,487.57,489.13,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.89,139.95,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.64,10,139.655,139.635,140.09,139.64,139.36,139.61,139.57,139.76,140.03,139.19,139.57,139.63,1079222,1080945,1080945,1081817,1084997,99.99,1084.05,487.57,489.13,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.87,139.9,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:36,-86.944,499.81,1,1.5,139.81,10,139.539,140.08,140.33,140.05,139.22,138.67,139.42,139.86,140.44,139.94,140.04,140.11,1089273,1088092,1088092,1086699,1093272,99.98,1092.21,489.61,491.93,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.83,139.86,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:37,-87.1,499.81,1,1.5,140.44,10,140.329,140.543,141.04,140.74,139.55,139.73,140.58,140.96,141.34,140.57,139.88,139.97,1111661,1113033,1113033,1114256,1117319.13,99.98,1116.18,489.61,491.93,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.83,139.9,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:37,-87.1,499.861,1,1.5,139.87,10,139.614,140.13,140.42,140,139.26,139.09,139.3,139.98,140.73,140.16,139.98,139.8,1136793,1135506,1135506,1134198,1140515.5,99.99,1140.03,488.04,489.13,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.88,140,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:37,-87.1,499.861,1,1.5,139.9,10,139.756,140.055,140.56,140.37,139.66,139.12,139.06,139.24,140.04,140.18,140.29,140.53,1143323,1144270,1144270,1145621,1148673.25,99.99,1147.14,488.04,489.13,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.87,140.02,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:37,-87.1,499.861,1,1.5,139.45,10,139.315,139.585,139.86,139.45,138.92,138.81,139.53,139.47,139.62,139.05,139.91,139.87,1153097,1151853,1151853,1150470,1156862.75,99.98,1155.91,489.72,490.65,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.81,140,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:37,-87.1,499.861,1,1.5,140.04,10,140.059,140.022,140.29,139.68,139.62,140.46,140.25,139.83,140.2,139.9,140.25,139.92,1159330,1160681,1160681,1162106,1165031.13,99.99,1163,489.72,490.65,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.77,139.98,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,反向,137,140,143,50,2#,负极,2024/3/18 11:37,-87.1,499.861,1,1.5,140.22,10,140.03,140.415,140.49,140.54,139.93,139.78,139.41,139.8,141.03,140.92,140.45,139.87,1169615,1168296,1168296,1167126,1173199.25,99.99,1171.9,489.21,491.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.81,140.04,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,范德萨,正向,137,140,143,50,2#,负极,2024/3/18 11:37,-87.1,499.861,1,1.5,140.26,10,140.007,140.508,140.82,140.46,139.54,139.6,139.62,139.84,140.59,140.46,140.68,140.98,1175741,1177103,1177103,1178336,1181377.63,99.98,1180.71,489.21,491.06,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.85,140.1,0,0,5,5,2,-3,-3,10,3,无
